,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Elgin,676.0,7.75,28.13,298.0,28833.0,58800.0,18.7,99.7,0.0,0.3,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
1,2001,Elgin,676.0,7.75,28.13,298.0,28833.0,58800.0,18.7,99.7,0.0,0.3,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
2,2002,Elgin,676.0,7.75,28.13,298.0,28833.0,58800.0,18.7,99.7,0.0,0.3,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
3,2003,Elgin,676.0,7.75,28.13,298.0,28833.0,58800.0,18.7,99.7,0.0,0.3,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
4,2004,Elgin,676.0,7.75,28.13,298.0,28833.0,58800.0,18.7,99.7,0.0,0.3,0.0,0.0,0.0,85.0,1.0,1.0,1.05,1.05
5,2005,Elgin,700.0,8.57,18.95,542.0,31375.0,64600.0,31.3,90.57,0.0,8.57,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0
6,2006,Elgin,700.0,8.57,18.95,542.0,31375.0,64600.0,31.3,90.57,0.0,8.57,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
7,2007,Elgin,700.0,8.57,18.95,542.0,31375.0,64600.0,31.3,90.57,0.0,8.57,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
8,2008,Elgin,700.0,8.57,18.95,542.0,31375.0,64600.0,31.3,90.57,0.0,8.57,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
9,2009,Elgin,700.0,8.57,18.95,542.0,31375.0,64600.0,31.3,90.57,0.0,8.57,0.0,0.0,0.0,81.0,1.0,1.0,1.1,1.1
10,2010,Elgin,683.0,12.37,26.1,567.0,32778.0,80000.0,38.2,97.95,0.15,1.02,0.44,0.0,0.0,80.0,0.0,0.0,0.0,0.0
11,2011,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,81.0,1.0,0.0,0.0,1.1
12,2012,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,81.0,3.0,2.0,2.2,3.3
13,2013,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,82.0,2.0,0.0,0.0,2.17
14,2014,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,83.0,1.0,1.0,1.08,1.08
15,2015,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,83.0,0.0,0.0,0.0,0.0
16,2016,Elgin,785.0,7.62,32.96,575.0,44779.0,77500.0,31.9,98.34,0.0,0.0,0.0,0.51,0.0,84.0,0.0,0.0,0.0,0.0
